path,family,role,status,note,format,mode,width,height,bytes,has_transparency,transparent_margins_ltrb,alpha_touches_edges,alpha_bbox,sha256,error
public/staff_and_students/whiskers-transparent-circle.png,canonical character portraits,character portrait / icon,USABLE SOURCE,Use only in its documented canonical role.,PNG,RGBA,512,512,148894,True,"[131, 50, 140, 58]",[],"[131, 50, 372, 454]",1dcfc47f49a402a603502e3256931d7f1af4e14cb977898f766b6e7fa34a3f46,
public/texture-assets/craft-material-atlas.png,legacy and production texture assets,reference sheet / atlas,REFERENCE ONLY,Use to select or compare assets; do not flatten interactive UI from it.,PNG,RGB,1254,1254,3213304,False,"[0, 0, 0, 0]","['left', 'top', 'right', 'bottom']","[0, 0, 1254, 1254]",70b016d7dd55e1ad73f9c32973f679b09f64bf56dc214291e4634949b69abfb6,
public/texture-assets/fastener-sprite-sheet-keyed.png,legacy and production texture assets,reference sheet / atlas,REFERENCE ONLY,Use to select or compare assets; do not flatten interactive UI from it.,PNG,RGB,1536,1024,1382224,False,"[0, 0, 0, 0]","['left', 'top', 'right', 'bottom']","[0, 0, 1536, 1024]",a4c9644263b64cc73ab7fca9a58c89c3e8159b1933aa23c1e73dffd1d2f2603c,
public/texture-assets/fastener-sprite-sheet.png,legacy and production texture assets,reference sheet / atlas,REFERENCE ONLY,Use to select or compare assets; do not flatten interactive UI from it.,PNG,RGBA,1536,1024,371302,True,"[256, 92, 289, 125]",[],"[256, 92, 1247, 899]",3619d1a1ceb95827c03626962caf956f6849dd384aef322680a856c8e74a628d,
public/texture-assets/felt-denim-tile.png,legacy and production texture assets,repeatable material texture,USABLE SOURCE,Use only in its documented canonical role.,PNG,RGBA,627,627,982767,False,"[0, 0, 0, 0]","['left', 'top', 'right', 'bottom']","[0, 0, 627, 627]",b4572bd4293191cbad93f759407e680edb490e5855b76a70f18c52defb9c5a28,
public/texture-assets/felt-tomato-tile.png,legacy and production texture assets,repeatable material texture,USABLE SOURCE,Use only in its documented canonical role.,PNG,RGBA,627,627,862986,False,"[0, 0, 0, 0]","['left', 'top', 'right', 'bottom']","[0, 0, 627, 627]",f4194c0d604bedc75f76605fbe92168a428cba0250fe9fdf426b2acb0bda5cfd,
public/texture-assets/kraft-light-tile.png,legacy and production texture assets,repeatable material texture,USABLE SOURCE,Use only in its documented canonical role.,PNG,RGBA,627,627,866688,False,"[0, 0, 0, 0]","['left', 'top', 'right', 'bottom']","[0, 0, 627, 627]",2e0ea426a0a4a97bc4bd45824d1b155c5d599740b8fa4f68254bdf3c430e2a4e,
public/texture-assets/kraft-warm-tile.png,legacy and production texture assets,repeatable material texture,USABLE SOURCE,Use only in its documented canonical role.,PNG,RGBA,627,627,928427,False,"[0, 0, 0, 0]","['left', 'top', 'right', 'bottom']","[0, 0, 627, 627]",2ab7648477e2a1ccf27fb0f954d2ab2090429c425bbaf20163a3dafb88f0e022,
public/texture-assets/material-kit-v2/badge-canvas-oval.png,legacy and production texture assets,felt patch / badge,USABLE SOURCE,Use only in its documented canonical role.,PNG,RGBA,512,512,422828,True,"[1, 69, 73, 127]",[],"[1, 69, 439, 385]",973ea3e5d5e960cc4e3ef52a8a44b6302317c9ffb8b2e152f499359bfc7d37b8,
public/texture-assets/material-kit-v2/badge-cream-flower.png,legacy and production texture assets,felt patch / badge,USABLE SOURCE,Use only in its documented canonical role.,PNG,RGBA,512,512,402678,True,"[38, 2, 65, 58]",[],"[38, 2, 447, 454]",8dc0363fd437602e6572502aef95dd955b4130ec7c9bc2836cb9a3ca80d36f9d,
public/texture-assets/material-kit-v2/badge-denim-round.png,legacy and production texture assets,felt patch / badge,USABLE SOURCE,Use only in its documented canonical role.,PNG,RGBA,512,512,462531,True,"[63, 51, 14, 29]",[],"[63, 51, 498, 483]",e2cf5bd275e8366eb2ba5a66f5c6f09cbace39ddb124e16263a879d2f98709e4,
public/texture-assets/material-kit-v2/badge-mustard-rectangle.png,legacy and production texture assets,felt patch / badge,USABLE SOURCE,Use only in its documented canonical role.,PNG,RGBA,512,512,423418,True,"[1, 69, 73, 127]",[],"[1, 69, 439, 385]",8831d96135ddc0bb1ed845fb0898763fd1014ba6796d1e2193c9c9381ae5c911,
public/texture-assets/material-kit-v2/badge-navy-hex.png,legacy and production texture assets,felt patch / badge,USABLE SOURCE,Use only in its documented canonical role.,PNG,RGBA,512,512,410952,True,"[53, 11, 8, 83]",[],"[53, 11, 504, 429]",bd4a2c6435b1afb4748d0bc2f86d2e4ab01c9983cd0518dc46e9f53ddb4705c4,
public/texture-assets/material-kit-v2/badge-red-scalloped.png,legacy and production texture assets,felt patch / badge,REVIEW: POSSIBLE CLIPPING,Opaque alpha reaches canvas edge; inspect before development use.,PNG,RGBA,512,512,440582,True,"[34, 43, 0, 22]",['right'],"[34, 43, 512, 490]",707b4d2ee87362b6abc433d6eda2f25a86cf00022444bebac0b73f036cc6e3fa,
public/texture-assets/material-kit-v2/brand-kit-sheet.png,legacy and production texture assets,curriculum / classroom icon,USABLE SOURCE,Use only in its documented canonical role.,PNG,RGB,1331,1181,3411336,False,"[0, 0, 0, 0]","['left', 'top', 'right', 'bottom']","[0, 0, 1331, 1181]",86e8bc7b501c54a80f3843802acac123524cd2103d3611cd242ac2d56a950c02,
public/texture-assets/material-kit-v2/patch-label.png,legacy and production texture assets,felt patch / badge,REVIEW: POSSIBLE CLIPPING,Opaque alpha reaches canvas edge; inspect before development use.,PNG,RGBA,512,512,169123,True,"[0, 128, 7, 214]",['left'],"[0, 128, 505, 298]",fa0aab66e44e0712c8c31f38bc2a42077aea40c2736a96c848bcae837928f67e,
public/texture-assets/material-kit-v2/patch-scalloped.png,legacy and production texture assets,felt patch / badge,USABLE SOURCE,Use only in its documented canonical role.,PNG,RGBA,512,512,328951,True,"[44, 122, 34, 87]",[],"[44, 122, 478, 425]",6fb05a28b9f13b477005b728d8ef38c954ff0dd0219be8090c9810b4031f20ff,
public/texture-assets/material-kit-v2/patch-square.png,legacy and production texture assets,felt patch / badge,USABLE SOURCE,Use only in its documented canonical role.,PNG,RGBA,512,512,279031,True,"[63, 35, 97, 141]",[],"[63, 35, 415, 371]",a87c23f785947878c885db5654cf6d38cf8bf6b0cdac4ddd2c4ca30c4b79eee3,
public/texture-assets/material-kit-v2/patch-tall.png,legacy and production texture assets,felt patch / badge,REVIEW: POSSIBLE CLIPPING,Opaque alpha reaches canvas edge; inspect before development use.,PNG,RGBA,512,512,318595,True,"[108, 0, 0, 120]","['top', 'right']","[108, 0, 512, 392]",1739167991846630b9aa501f6f141997e28b5fd07da3f814f6248cf243e41c9c,
public/texture-assets/material-kit-v2/patch-wide.png,legacy and production texture assets,felt patch / badge,REVIEW: POSSIBLE CLIPPING,Opaque alpha reaches canvas edge; inspect before development use.,PNG,RGBA,512,512,282772,True,"[39, 128, 8, 0]",['bottom'],"[39, 128, 504, 512]",ab265b72087bdf24ca87df6f33eaf3eed88488cad14e5bd70fa2abde10f9c402,
public/texture-assets/material-kit-v2/patch-zigzag.png,legacy and production texture assets,felt patch / badge,USABLE SOURCE,Use only in its documented canonical role.,PNG,RGBA,512,512,278585,True,"[63, 35, 97, 141]",[],"[63, 35, 415, 371]",7c78823dd64d6f6564ae3f13089ec4ac2f4c230560f395fe5259037f9269544a,
public/texture-assets/material-kit-v2/rectangular-patch-atlas-keyed.png,legacy and production texture assets,reference sheet / atlas,REFERENCE ONLY,Use to select or compare assets; do not flatten interactive UI from it.,PNG,RGB,1536,1024,2228570,False,"[0, 0, 0, 0]","['left', 'top', 'right', 'bottom']","[0, 0, 1536, 1024]",ff6ab4907797dba495d0e6692b38f48392226afea73fe5c29154fc230b990e38,
public/texture-assets/material-kit-v2/rectangular-patch-atlas.png,legacy and production texture assets,reference sheet / atlas,REFERENCE ONLY,Use to select or compare assets; do not flatten interactive UI from it.,PNG,RGBA,1536,1024,1567491,True,"[39, 119, 57, 120]",[],"[39, 119, 1479, 904]",5651eea2779d9ec0637790aae84e9bea2218348920765b7b56b697ef97d63e97,
public/texture-assets/material-kit-v2/sewn-button-badge-atlas-keyed.png,legacy and production texture assets,reference sheet / atlas,REFERENCE ONLY,Use to select or compare assets; do not flatten interactive UI from it.,PNG,RGB,1536,1024,2712386,False,"[0, 0, 0, 0]","['left', 'top', 'right', 'bottom']","[0, 0, 1536, 1024]",02dd8d0c5ef7b20eeec9faa2aa95ad1d573db14b2ced6d891cfa2f67c944c885,
public/texture-assets/material-kit-v2/sewn-button-badge-atlas.png,legacy and production texture assets,reference sheet / atlas,REFERENCE ONLY,Use to select or compare assets; do not flatten interactive UI from it.,PNG,RGBA,1536,1024,2196722,True,"[53, 43, 46, 58]",[],"[53, 43, 1490, 966]",64a096d3a9fde99660769dba0cef61d1d5b2122229a5dcc9ec2d2569d5b462d5,
public/texture-assets/patch-cow.png,legacy and production texture assets,felt patch / badge,USABLE SOURCE,Use only in its documented canonical role.,PNG,RGB,187,163,54893,False,"[0, 0, 0, 0]","['left', 'top', 'right', 'bottom']","[0, 0, 187, 163]",4ac25c1effbd6201f6a869909c8ca918d61ba1538635da13164445d7bf15765e,
public/texture-assets/patch-horse.png,legacy and production texture assets,felt patch / badge,USABLE SOURCE,Use only in its documented canonical role.,PNG,RGB,168,184,53847,False,"[0, 0, 0, 0]","['left', 'top', 'right', 'bottom']","[0, 0, 168, 184]",9143e79341875d90fdf55f7874e92cc45093de5e175c31234d55085efe095060,
public/texture-assets/stitch-corner-bottom-left-alt.png,legacy and production texture assets,curriculum / classroom icon,USABLE SOURCE,Use only in its documented canonical role.,PNG,RGBA,512,512,100100,True,"[64, 101, 83, 80]",[],"[64, 101, 429, 432]",c5d9f617fdb5d7e455664cca175257404a44d012cc3ae59e372f39334c709d20,
public/texture-assets/stitch-corner-bottom-left.png,legacy and production texture assets,curriculum / classroom icon,USABLE SOURCE,Use only in its documented canonical role.,PNG,RGBA,512,512,100100,True,"[64, 101, 83, 80]",[],"[64, 101, 429, 432]",c5d9f617fdb5d7e455664cca175257404a44d012cc3ae59e372f39334c709d20,
public/texture-assets/stitch-corner-bottom-right.png,legacy and production texture assets,curriculum / classroom icon,USABLE SOURCE,Use only in its documented canonical role.,PNG,RGBA,512,512,100712,True,"[58, 98, 91, 80]",[],"[58, 98, 421, 432]",dbf94fd86692ae857bce82e19df42fc863ac72ea4730c69f772cf45d4ef5a09b,
public/texture-assets/stitch-corner-top-left.png,legacy and production texture assets,curriculum / classroom icon,USABLE SOURCE,Use only in its documented canonical role.,PNG,RGBA,512,512,111959,True,"[33, 92, 101, 61]",[],"[33, 92, 411, 451]",b1471c5486ee66ad806c630fb2e86104b4662ae84a4d21f20b21a4b12def1d56,
public/texture-assets/stitch-corner-top-right.png,legacy and production texture assets,curriculum / classroom icon,USABLE SOURCE,Use only in its documented canonical role.,PNG,RGBA,512,512,108330,True,"[74, 70, 66, 92]",[],"[74, 70, 446, 420]",025ef0a838b00d884c940f76eb78e64ab9be8d5795fd5e5996f902f600a43d55,
public/texture-assets/stitch-horizontal.png,legacy and production texture assets,curriculum / classroom icon,USABLE SOURCE,Intentionally tight crop; preserve aspect ratio and add spacing in the layout slot.,PNG,RGBA,512,512,75437,True,"[57, 250, 0, 200]",['right'],"[57, 250, 512, 312]",3e6d4de28ea0dc97a6a1274f6271babd72beda082950a9594e53098e8524e879,
public/texture-assets/stitch-vertical.png,legacy and production texture assets,curriculum / classroom icon,USABLE SOURCE,Intentionally tight crop; preserve aspect ratio and add spacing in the layout slot.,PNG,RGBA,512,512,83845,True,"[0, 48, 227, 35]",['left'],"[0, 48, 285, 477]",14066eeed9ca1e866eeac6f261b06bec6110c60ca15852b76674207c13ed792e,
public/texture-assets/stitched-border-atlas-keyed.png,legacy and production texture assets,reference sheet / atlas,REFERENCE ONLY,Use to select or compare assets; do not flatten interactive UI from it.,PNG,RGB,1536,1024,1478014,False,"[0, 0, 0, 0]","['left', 'top', 'right', 'bottom']","[0, 0, 1536, 1024]",2dcf24af268cdae496d067ea39b6a2b0c311227070f057062c26ab5043662e87,
public/texture-assets/stitched-border-atlas.png,legacy and production texture assets,reference sheet / atlas,REFERENCE ONLY,Use to select or compare assets; do not flatten interactive UI from it.,PNG,RGBA,1536,1024,499587,True,"[57, 48, 83, 80]",[],"[57, 48, 1453, 944]",e40cfea6bdb303c1593a0ca47f526b58698bbf144d695fea24886bb4d57b18a7,
